Sweden Manufacturing Purchasing Managers Index (PMI),01 Nov 2004,57.9
Sweden Manufacturing Purchasing Managers Index (PMI),01 Dec 2004,54.5
Sweden Manufacturing Purchasing Managers Index (PMI),01 Jan 2005,56.9
Sweden Manufacturing Purchasing Managers Index (PMI),01 Feb 2005,56.7
Sweden Manufacturing Purchasing Managers Index (PMI),01 Mar 2005,55.6
Sweden Manufacturing Purchasing Managers Index (PMI),01 Apr 2005,56.6
Sweden Manufacturing Purchasing Managers Index (PMI),01 May 2005,52.2
Sweden Manufacturing Purchasing Managers Index (PMI),01 Jun 2005,52.3
Sweden Manufacturing Purchasing Managers Index (PMI),01 Jul 2005,51.8
Sweden Manufacturing Purchasing Managers Index (PMI),01 Aug 2005,54.8
Sweden Manufacturing Purchasing Managers Index (PMI),01 Sep 2005,54.1
Sweden Manufacturing Purchasing Managers Index (PMI),01 Oct 2005,55.8
Sweden Manufacturing Purchasing Managers Index (PMI),01 Nov 2005,57.7
Sweden Manufacturing Purchasing Managers Index (PMI),01 Dec 2005,56.1
Sweden Manufacturing Purchasing Managers Index (PMI),01 Jan 2006,57.9
Sweden Manufacturing Purchasing Managers Index (PMI),01 Feb 2006,57.8
Sweden Manufacturing Purchasing Managers Index (PMI),01 Mar 2006,58.5
Sweden Manufacturing Purchasing Managers Index (PMI),01 Apr 2006,62.5
Sweden Manufacturing Purchasing Managers Index (PMI),01 May 2006,59.9
Sweden Manufacturing Purchasing Managers Index (PMI),01 Jun 2006,61.3
Sweden Manufacturing Purchasing Managers Index (PMI),01 Jul 2006,63.2
Sweden Manufacturing Purchasing Managers Index (PMI),01 Aug 2006,64.1
Sweden Manufacturing Purchasing Managers Index (PMI),01 Sep 2006,60.4
Sweden Manufacturing Purchasing Managers Index (PMI),01 Oct 2006,61.8
Sweden Manufacturing Purchasing Managers Index (PMI),01 Nov 2006,60.7
Sweden Manufacturing Purchasing Managers Index (PMI),01 Dec 2006,61.5
Sweden Manufacturing Purchasing Managers Index (PMI),01 Jan 2007,63.6
Sweden Manufacturing Purchasing Managers Index (PMI),01 Feb 2007,61.4
Sweden Manufacturing Purchasing Managers Index (PMI),01 Mar 2007,63.1
Sweden Manufacturing Purchasing Managers Index (PMI),01 Apr 2007,60.6
Sweden Manufacturing Purchasing Managers Index (PMI),01 May 2007,58.5
Sweden Manufacturing Purchasing Managers Index (PMI),01 Jun 2007,58.9
Sweden Manufacturing Purchasing Managers Index (PMI),01 Jul 2007,60.3
Sweden Manufacturing Purchasing Managers Index (PMI),01 Aug 2007,60.5
Sweden Manufacturing Purchasing Managers Index (PMI),01 Sep 2007,56.8
Sweden Manufacturing Purchasing Managers Index (PMI),01 Oct 2007,58.2
Sweden Manufacturing Purchasing Managers Index (PMI),01 Nov 2007,59.4
Sweden Manufacturing Purchasing Managers Index (PMI),01 Dec 2007,55.1
Sweden Manufacturing Purchasing Managers Index (PMI),01 Jan 2008,55.5
Sweden Manufacturing Purchasing Managers Index (PMI),01 Feb 2008,54.6
Sweden Manufacturing Purchasing Managers Index (PMI),01 Mar 2008,55.7
Sweden Manufacturing Purchasing Managers Index (PMI),01 Apr 2008,54.7
Sweden Manufacturing Purchasing Managers Index (PMI),01 May 2008,50.1
Sweden Manufacturing Purchasing Managers Index (PMI),01 Jun 2008,51.2
Sweden Manufacturing Purchasing Managers Index (PMI),01 Jul 2008,50.6
Sweden Manufacturing Purchasing Managers Index (PMI),01 Aug 2008,48.6
Sweden Manufacturing Purchasing Managers Index (PMI),01 Sep 2008,46.4
Sweden Manufacturing Purchasing Managers Index (PMI),01 Oct 2008,42.3
Sweden Manufacturing Purchasing Managers Index (PMI),01 Nov 2008,39
Sweden Manufacturing Purchasing Managers Index (PMI),01 Dec 2008,33.1
Sweden Manufacturing Purchasing Managers Index (PMI),01 Jan 2009,32.7
Sweden Manufacturing Purchasing Managers Index (PMI),01 Feb 2009,33.8
Sweden Manufacturing Purchasing Managers Index (PMI),01 Mar 2009,33.9
Sweden Manufacturing Purchasing Managers Index (PMI),01 Apr 2009,36.7
Sweden Manufacturing Purchasing Managers Index (PMI),01 May 2009,38.8
Sweden Manufacturing Purchasing Managers Index (PMI),01 Jun 2009,43.7
Sweden Manufacturing Purchasing Managers Index (PMI),01 Jul 2009,50.5
Sweden Manufacturing Purchasing Managers Index (PMI),01 Aug 2009,54.3
Sweden Manufacturing Purchasing Managers Index (PMI),01 Sep 2009,52.4
Sweden Manufacturing Purchasing Managers Index (PMI),01 Oct 2009,55.9
Sweden Manufacturing Purchasing Managers Index (PMI),01 Nov 2009,56.7
Sweden Manufacturing Purchasing Managers Index (PMI),01 Dec 2009,56
Sweden Manufacturing Purchasing Managers Index (PMI),01 Jan 2010,58.2
Sweden Manufacturing Purchasing Managers Index (PMI),01 Feb 2010,61.4
Sweden Manufacturing Purchasing Managers Index (PMI),01 Mar 2010,61.3
Sweden Manufacturing Purchasing Managers Index (PMI),01 Apr 2010,60.8
Sweden Manufacturing Purchasing Managers Index (PMI),01 May 2010,63.8
Sweden Manufacturing Purchasing Managers Index (PMI),01 Jun 2010,65.9
Sweden Manufacturing Purchasing Managers Index (PMI),01 Jul 2010,62.2
Sweden Manufacturing Purchasing Managers Index (PMI),01 Aug 2010,64.2
Sweden Manufacturing Purchasing Managers Index (PMI),01 Sep 2010,61.1
Sweden Manufacturing Purchasing Managers Index (PMI),01 Oct 2010,63.4
Sweden Manufacturing Purchasing Managers Index (PMI),01 Nov 2010,62.2
Sweden Manufacturing Purchasing Managers Index (PMI),01 Dec 2010,61.5
Sweden Manufacturing Purchasing Managers Index (PMI),01 Jan 2011,60.4
Sweden Manufacturing Purchasing Managers Index (PMI),01 Feb 2011,61.1
Sweden Manufacturing Purchasing Managers Index (PMI),01 Mar 2011,60.6
Sweden Manufacturing Purchasing Managers Index (PMI),01 Apr 2011,58
Sweden Manufacturing Purchasing Managers Index (PMI),01 May 2011,59.4
Sweden Manufacturing Purchasing Managers Index (PMI),01 Jun 2011,55.8
Sweden Manufacturing Purchasing Managers Index (PMI),01 Jul 2011,52.5
Sweden Manufacturing Purchasing Managers Index (PMI),01 Aug 2011,49.7
Sweden Manufacturing Purchasing Managers Index (PMI),01 Sep 2011,48.9
Sweden Manufacturing Purchasing Managers Index (PMI),01 Oct 2011,48
Sweden Manufacturing Purchasing Managers Index (PMI),01 Nov 2011,50.2
Sweden Manufacturing Purchasing Managers Index (PMI),01 Dec 2011,47.9
Sweden Manufacturing Purchasing Managers Index (PMI),01 Jan 2012,49.2
Sweden Manufacturing Purchasing Managers Index (PMI),01 Feb 2012,51.3
Sweden Manufacturing Purchasing Managers Index (PMI),01 Mar 2012,50.2
Sweden Manufacturing Purchasing Managers Index (PMI),01 Apr 2012,50.2
Sweden Manufacturing Purchasing Managers Index (PMI),02 May 2012,50.2
Sweden Manufacturing Purchasing Managers Index (PMI),01 Jun 2012,49
Sweden Manufacturing Purchasing Managers Index (PMI),02 Jul 2012,48.4
Sweden Manufacturing Purchasing Managers Index (PMI),01 Aug 2012,50.6
Sweden Manufacturing Purchasing Managers Index (PMI),03 Sep 2012,45.1
Sweden Manufacturing Purchasing Managers Index (PMI),01 Oct 2012,44.7
Sweden Manufacturing Purchasing Managers Index (PMI),01 Nov 2012,43.1
Sweden Manufacturing Purchasing Managers Index (PMI),03 Dec 2012,43.2
Sweden Manufacturing Purchasing Managers Index (PMI),02 Jan 2013,44.6
Sweden Manufacturing Purchasing Managers Index (PMI),01 Feb 2013,49.2
Sweden Manufacturing Purchasing Managers Index (PMI),01 Mar 2013,50.9
Sweden Manufacturing Purchasing Managers Index (PMI),02 Apr 2013,52.1
Sweden Manufacturing Purchasing Managers Index (PMI),02 May 2013,49.6
Sweden Manufacturing Purchasing Managers Index (PMI),03 Jun 2013,51.9
Sweden Manufacturing Purchasing Managers Index (PMI),01 Jul 2013,53.5
Sweden Manufacturing Purchasing Managers Index (PMI),01 Aug 2013,51.3
Sweden Manufacturing Purchasing Managers Index (PMI),02 Sep 2013,52.2
Sweden Manufacturing Purchasing Managers Index (PMI),01 Oct 2013,56
Sweden Manufacturing Purchasing Managers Index (PMI),01 Nov 2013,52
Sweden Manufacturing Purchasing Managers Index (PMI),02 Dec 2013,56
Sweden Manufacturing Purchasing Managers Index (PMI),02 Jan 2014,52.2
Sweden Manufacturing Purchasing Managers Index (PMI),03 Feb 2014,56.4
Sweden Manufacturing Purchasing Managers Index (PMI),03 Mar 2014,54.6
Sweden Manufacturing Purchasing Managers Index (PMI),01 Apr 2014,56.5
Sweden Manufacturing Purchasing Managers Index (PMI),02 May 2014,55.5
Sweden Manufacturing Purchasing Managers Index (PMI),02 Jun 2014,54.1
Sweden Manufacturing Purchasing Managers Index (PMI),01 Jul 2014,54.8
Sweden Manufacturing Purchasing Managers Index (PMI),01 Aug 2014,55.1
Sweden Manufacturing Purchasing Managers Index (PMI),01 Sep 2014,51
Sweden Manufacturing Purchasing Managers Index (PMI),01 Oct 2014,53.4
Sweden Manufacturing Purchasing Managers Index (PMI),03 Nov 2014,52.1
Sweden Manufacturing Purchasing Managers Index (PMI),01 Dec 2014,52.7
Sweden Manufacturing Purchasing Managers Index (PMI),02 Jan 2015,55.4
Sweden Manufacturing Purchasing Managers Index (PMI),02 Feb 2015,55.2
Sweden Manufacturing Purchasing Managers Index (PMI),02 Mar 2015,53.3
Sweden Manufacturing Purchasing Managers Index (PMI),01 Apr 2015,54.1
Sweden Manufacturing Purchasing Managers Index (PMI),04 May 2015,55.7
Sweden Manufacturing Purchasing Managers Index (PMI),01 Jun 2015,54.8
Sweden Manufacturing Purchasing Managers Index (PMI),01 Jul 2015,52.8
Sweden Manufacturing Purchasing Managers Index (PMI),03 Aug 2015,55.2
Sweden Manufacturing Purchasing Managers Index (PMI),01 Sep 2015,53.2
Sweden Manufacturing Purchasing Managers Index (PMI),01 Oct 2015,53.3
Sweden Manufacturing Purchasing Managers Index (PMI),02 Nov 2015,53.4
Sweden Manufacturing Purchasing Managers Index (PMI),01 Dec 2015,54.9
Sweden Manufacturing Purchasing Managers Index (PMI),04 Jan 2016,56
Sweden Manufacturing Purchasing Managers Index (PMI),01 Feb 2016,55.4
Sweden Manufacturing Purchasing Managers Index (PMI),01 Mar 2016,51.7
Sweden Manufacturing Purchasing Managers Index (PMI),01 Apr 2016,53.3
Sweden Manufacturing Purchasing Managers Index (PMI),02 May 2016,54
Sweden Manufacturing Purchasing Managers Index (PMI),01 Jun 2016,54
Sweden Manufacturing Purchasing Managers Index (PMI),01 Jul 2016,53
Sweden Manufacturing Purchasing Managers Index (PMI),01 Aug 2016,55.4
Sweden Manufacturing Purchasing Managers Index (PMI),01 Sep 2016,50.7
Sweden Manufacturing Purchasing Managers Index (PMI),03 Oct 2016,54.9
Sweden Manufacturing Purchasing Managers Index (PMI),01 Nov 2016,58.4
Sweden Manufacturing Purchasing Managers Index (PMI),01 Dec 2016,57.3
Sweden Manufacturing Purchasing Managers Index (PMI),02 Jan 2017,60.1
Sweden Manufacturing Purchasing Managers Index (PMI),01 Feb 2017,62
Sweden Manufacturing Purchasing Managers Index (PMI),01 Mar 2017,60.9
Sweden Manufacturing Purchasing Managers Index (PMI),03 Apr 2017,65.2
Sweden Manufacturing Purchasing Managers Index (PMI),02 May 2017,62.5
Sweden Manufacturing Purchasing Managers Index (PMI),01 Jun 2017,58.8
Sweden Manufacturing Purchasing Managers Index (PMI),03 Jul 2017,62.3
Sweden Manufacturing Purchasing Managers Index (PMI),01 Aug 2017,60.4
Sweden Manufacturing Purchasing Managers Index (PMI),01 Sep 2017,54.7
Sweden Manufacturing Purchasing Managers Index (PMI),02 Oct 2017,63.7
Sweden Manufacturing Purchasing Managers Index (PMI),01 Nov 2017,59.3
Sweden Manufacturing Purchasing Managers Index (PMI),01 Dec 2017,63.3
Sweden Manufacturing Purchasing Managers Index (PMI),02 Jan 2018,60.4
Sweden Manufacturing Purchasing Managers Index (PMI),01 Feb 2018,57
Sweden Manufacturing Purchasing Managers Index (PMI),01 Mar 2018,59.9
Sweden Manufacturing Purchasing Managers Index (PMI),03 Apr 2018,55.9
Sweden Manufacturing Purchasing Managers Index (PMI),01 May 2018,55.9
Sweden Manufacturing Purchasing Managers Index (PMI),02 May 2018,54.5
Sweden Manufacturing Purchasing Managers Index (PMI),01 Jun 2018,55.8
Sweden Manufacturing Purchasing Managers Index (PMI),02 Jul 2018,54.2
Sweden Manufacturing Purchasing Managers Index (PMI),01 Aug 2018,57.4
Sweden Manufacturing Purchasing Managers Index (PMI),03 Sep 2018,52.5
Sweden Manufacturing Purchasing Managers Index (PMI),01 Oct 2018,55.2
Sweden Manufacturing Purchasing Managers Index (PMI),01 Nov 2018,55
Sweden Manufacturing Purchasing Managers Index (PMI),03 Dec 2018,55.4
Sweden Manufacturing Purchasing Managers Index (PMI),02 Jan 2019,51.8
Sweden Manufacturing Purchasing Managers Index (PMI),01 Feb 2019,51.7
Sweden Manufacturing Purchasing Managers Index (PMI),01 Mar 2019,52.7
Sweden Manufacturing Purchasing Managers Index (PMI),01 Apr 2019,52.5
Sweden Manufacturing Purchasing Managers Index (PMI),02 May 2019,50.9
Sweden Manufacturing Purchasing Managers Index (PMI),03 Jun 2019,53.1
Sweden Manufacturing Purchasing Managers Index (PMI),01 Jul 2019,52
Sweden Manufacturing Purchasing Managers Index (PMI),01 Aug 2019,51.9
Sweden Manufacturing Purchasing Managers Index (PMI),02 Sep 2019,51.8
Sweden Manufacturing Purchasing Managers Index (PMI),01 Oct 2019,46.1
Sweden Manufacturing Purchasing Managers Index (PMI),01 Nov 2019,46
Sweden Manufacturing Purchasing Managers Index (PMI),02 Dec 2019,45.7
Sweden Manufacturing Purchasing Managers Index (PMI),02 Jan 2020,47.7
Sweden Manufacturing Purchasing Managers Index (PMI),03 Feb 2020,52
Sweden Manufacturing Purchasing Managers Index (PMI),02 Mar 2020,52.7
Sweden Manufacturing Purchasing Managers Index (PMI),01 Apr 2020,42.6
Sweden Manufacturing Purchasing Managers Index (PMI),04 May 2020,36.4
Sweden Manufacturing Purchasing Managers Index (PMI),01 Jun 2020,40
Sweden Manufacturing Purchasing Managers Index (PMI),01 Jul 2020,47.3
Poland Manufacturing Purchasing Managers Index (PMI),01 Jul 2012,48
Poland Manufacturing Purchasing Managers Index (PMI),01 Aug 2012,49.7
Poland Manufacturing Purchasing Managers Index (PMI),01 Sep 2012,48.3
Poland Manufacturing Purchasing Managers Index (PMI),01 Oct 2012,47
Poland Manufacturing Purchasing Managers Index (PMI),01 Nov 2012,47.3
Poland Manufacturing Purchasing Managers Index (PMI),01 Dec 2012,48.2
Poland Manufacturing Purchasing Managers Index (PMI),01 Jan 2013,48.5
Poland Manufacturing Purchasing Managers Index (PMI),01 Feb 2013,48.6
Poland Manufacturing Purchasing Managers Index (PMI),01 Mar 2013,48.9
Poland Manufacturing Purchasing Managers Index (PMI),01 Apr 2013,48
Poland Manufacturing Purchasing Managers Index (PMI),01 May 2013,46.9
Poland Manufacturing Purchasing Managers Index (PMI),01 Jun 2013,48
Poland Manufacturing Purchasing Managers Index (PMI),01 Jul 2013,49.3
Poland Manufacturing Purchasing Managers Index (PMI),01 Aug 2013,51.1
Poland Manufacturing Purchasing Managers Index (PMI),01 Sep 2013,52.6
Poland Manufacturing Purchasing Managers Index (PMI),01 Oct 2013,53.1
Poland Manufacturing Purchasing Managers Index (PMI),01 Nov 2013,53.4
Poland Manufacturing Purchasing Managers Index (PMI),01 Dec 2013,54.4
Poland Manufacturing Purchasing Managers Index (PMI),01 Jan 2014,53.2
Poland Manufacturing Purchasing Managers Index (PMI),01 Feb 2014,55.4
Poland Manufacturing Purchasing Managers Index (PMI),01 Mar 2014,55.9
Poland Manufacturing Purchasing Managers Index (PMI),01 Apr 2014,54
Poland Manufacturing Purchasing Managers Index (PMI),01 May 2014,52
Poland Manufacturing Purchasing Managers Index (PMI),01 Jun 2014,50.8
Poland Manufacturing Purchasing Managers Index (PMI),01 Jul 2014,50.3
Poland Manufacturing Purchasing Managers Index (PMI),01 Aug 2014,49.4
Poland Manufacturing Purchasing Managers Index (PMI),01 Sep 2014,49
Poland Manufacturing Purchasing Managers Index (PMI),01 Oct 2014,49.5
Poland Manufacturing Purchasing Managers Index (PMI),03 Nov 2014,51.2
Poland Manufacturing Purchasing Managers Index (PMI),01 Dec 2014,53.2
Poland Manufacturing Purchasing Managers Index (PMI),02 Jan 2015,52.8
Poland Manufacturing Purchasing Managers Index (PMI),02 Feb 2015,55.2
Poland Manufacturing Purchasing Managers Index (PMI),02 Mar 2015,55.1
Poland Manufacturing Purchasing Managers Index (PMI),01 Apr 2015,54.8
Poland Manufacturing Purchasing Managers Index (PMI),04 May 2015,54
Poland Manufacturing Purchasing Managers Index (PMI),01 Jun 2015,52.4
Poland Manufacturing Purchasing Managers Index (PMI),01 Jul 2015,54.3
Poland Manufacturing Purchasing Managers Index (PMI),03 Aug 2015,54.5
Poland Manufacturing Purchasing Managers Index (PMI),01 Sep 2015,51.1
Poland Manufacturing Purchasing Managers Index (PMI),01 Oct 2015,50.9
Poland Manufacturing Purchasing Managers Index (PMI),02 Nov 2015,52.2
Poland Manufacturing Purchasing Managers Index (PMI),01 Dec 2015,52.1
Poland Manufacturing Purchasing Managers Index (PMI),04 Jan 2016,52.1
Poland Manufacturing Purchasing Managers Index (PMI),01 Feb 2016,50.9
Poland Manufacturing Purchasing Managers Index (PMI),01 Mar 2016,52.8
Poland Manufacturing Purchasing Managers Index (PMI),01 Apr 2016,53.8
Poland Manufacturing Purchasing Managers Index (PMI),02 May 2016,51
Poland Manufacturing Purchasing Managers Index (PMI),01 Jun 2016,52.1
Poland Manufacturing Purchasing Managers Index (PMI),01 Jul 2016,51.8
Poland Manufacturing Purchasing Managers Index (PMI),01 Aug 2016,50.3
Poland Manufacturing Purchasing Managers Index (PMI),01 Sep 2016,51.5
Poland Manufacturing Purchasing Managers Index (PMI),03 Oct 2016,52.2
Poland Manufacturing Purchasing Managers Index (PMI),02 Nov 2016,50.2
Poland Manufacturing Purchasing Managers Index (PMI),01 Dec 2016,51.9
Poland Manufacturing Purchasing Managers Index (PMI),02 Jan 2017,54.3
Poland Manufacturing Purchasing Managers Index (PMI),01 Feb 2017,54.8
Poland Manufacturing Purchasing Managers Index (PMI),01 Mar 2017,54.2
Poland Manufacturing Purchasing Managers Index (PMI),03 Apr 2017,53.5
Poland Manufacturing Purchasing Managers Index (PMI),02 May 2017,54.1
Poland Manufacturing Purchasing Managers Index (PMI),01 Jun 2017,52.7
Poland Manufacturing Purchasing Managers Index (PMI),03 Jul 2017,53.1
Poland Manufacturing Purchasing Managers Index (PMI),01 Aug 2017,52.3
Poland Manufacturing Purchasing Managers Index (PMI),01 Sep 2017,52.5
Poland Manufacturing Purchasing Managers Index (PMI),02 Oct 2017,53.7
Poland Manufacturing Purchasing Managers Index (PMI),02 Nov 2017,53.4
Poland Manufacturing Purchasing Managers Index (PMI),01 Dec 2017,54.2
Poland Manufacturing Purchasing Managers Index (PMI),02 Jan 2018,55
Poland Manufacturing Purchasing Managers Index (PMI),01 Feb 2018,54.6
Poland Manufacturing Purchasing Managers Index (PMI),01 Mar 2018,53.7
Poland Manufacturing Purchasing Managers Index (PMI),03 Apr 2018,53.7
Poland Manufacturing Purchasing Managers Index (PMI),02 May 2018,53.9
Poland Manufacturing Purchasing Managers Index (PMI),01 Jun 2018,53.3
Poland Manufacturing Purchasing Managers Index (PMI),02 Jul 2018,54.2
Poland Manufacturing Purchasing Managers Index (PMI),01 Aug 2018,52.9
Poland Manufacturing Purchasing Managers Index (PMI),03 Sep 2018,51.4
Poland Manufacturing Purchasing Managers Index (PMI),01 Oct 2018,50.5
Poland Manufacturing Purchasing Managers Index (PMI),02 Nov 2018,50.4
Poland Manufacturing Purchasing Managers Index (PMI),03 Dec 2018,49.5
Poland Manufacturing Purchasing Managers Index (PMI),02 Jan 2019,47.6
Poland Manufacturing Purchasing Managers Index (PMI),01 Feb 2019,48.2
Poland Manufacturing Purchasing Managers Index (PMI),01 Mar 2019,47.6
Poland Manufacturing Purchasing Managers Index (PMI),01 Apr 2019,48.7
Poland Manufacturing Purchasing Managers Index (PMI),02 May 2019,49
Poland Manufacturing Purchasing Managers Index (PMI),03 Jun 2019,48.8
Poland Manufacturing Purchasing Managers Index (PMI),01 Jul 2019,48.4
Poland Manufacturing Purchasing Managers Index (PMI),01 Aug 2019,47.4
Poland Manufacturing Purchasing Managers Index (PMI),02 Sep 2019,48.8
Poland Manufacturing Purchasing Managers Index (PMI),01 Oct 2019,47.8
Poland Manufacturing Purchasing Managers Index (PMI),04 Nov 2019,45.6
Poland Manufacturing Purchasing Managers Index (PMI),02 Dec 2019,46.7
Poland Manufacturing Purchasing Managers Index (PMI),02 Jan 2020,48
Poland Manufacturing Purchasing Managers Index (PMI),03 Feb 2020,47.4
Poland Manufacturing Purchasing Managers Index (PMI),02 Mar 2020,48.2
Poland Manufacturing Purchasing Managers Index (PMI),01 Apr 2020,42.4
Poland Manufacturing Purchasing Managers Index (PMI),04 May 2020,31.9
Poland Manufacturing Purchasing Managers Index (PMI),01 Jun 2020,40.6
Poland Manufacturing Purchasing Managers Index (PMI),01 Jul 2020,47.2
Greece Manufacturing Purchasing Managers Index (PMI),01 Jul 2012,40.1
Greece Manufacturing Purchasing Managers Index (PMI),01 Aug 2012,41.9
Greece Manufacturing Purchasing Managers Index (PMI),01 Sep 2012,42.1
Greece Manufacturing Purchasing Managers Index (PMI),01 Oct 2012,42.2
Greece Manufacturing Purchasing Managers Index (PMI),01 Nov 2012,41
Greece Manufacturing Purchasing Managers Index (PMI),01 Dec 2012,41.8
Greece Manufacturing Purchasing Managers Index (PMI),01 Jan 2013,41.4
Greece Manufacturing Purchasing Managers Index (PMI),01 Feb 2013,41.7
Greece Manufacturing Purchasing Managers Index (PMI),01 Mar 2013,43
Greece Manufacturing Purchasing Managers Index (PMI),01 Apr 2013,42.1
Greece Manufacturing Purchasing Managers Index (PMI),01 May 2013,45
Greece Manufacturing Purchasing Managers Index (PMI),01 Jun 2013,45.3
Greece Manufacturing Purchasing Managers Index (PMI),01 Jul 2013,45.4
Greece Manufacturing Purchasing Managers Index (PMI),01 Aug 2013,47
Greece Manufacturing Purchasing Managers Index (PMI),01 Sep 2013,48.7
Greece Manufacturing Purchasing Managers Index (PMI),01 Oct 2013,47.5
Greece Manufacturing Purchasing Managers Index (PMI),01 Nov 2013,47.3
Greece Manufacturing Purchasing Managers Index (PMI),01 Dec 2013,49.2
Greece Manufacturing Purchasing Managers Index (PMI),01 Jan 2014,49.6
Greece Manufacturing Purchasing Managers Index (PMI),01 Feb 2014,51.2
Greece Manufacturing Purchasing Managers Index (PMI),01 Mar 2014,51.3
Greece Manufacturing Purchasing Managers Index (PMI),01 Apr 2014,49.7
Greece Manufacturing Purchasing Managers Index (PMI),01 May 2014,51.1
Greece Manufacturing Purchasing Managers Index (PMI),01 Jun 2014,51
Greece Manufacturing Purchasing Managers Index (PMI),01 Jul 2014,49.4
Greece Manufacturing Purchasing Managers Index (PMI),01 Aug 2014,48.7
Greece Manufacturing Purchasing Managers Index (PMI),01 Sep 2014,50.1
Greece Manufacturing Purchasing Managers Index (PMI),01 Oct 2014,48.4
Greece Manufacturing Purchasing Managers Index (PMI),03 Nov 2014,48.8
Greece Manufacturing Purchasing Managers Index (PMI),01 Dec 2014,49.1
Greece Manufacturing Purchasing Managers Index (PMI),02 Jan 2015,49.4
Greece Manufacturing Purchasing Managers Index (PMI),02 Feb 2015,48.3
Greece Manufacturing Purchasing Managers Index (PMI),02 Mar 2015,48.4
Greece Manufacturing Purchasing Managers Index (PMI),01 Apr 2015,48.9
Greece Manufacturing Purchasing Managers Index (PMI),04 May 2015,46.5
Greece Manufacturing Purchasing Managers Index (PMI),02 Jun 2015,48
Greece Manufacturing Purchasing Managers Index (PMI),01 Jul 2015,46.9
Greece Manufacturing Purchasing Managers Index (PMI),03 Aug 2015,30.2
Greece Manufacturing Purchasing Managers Index (PMI),01 Sep 2015,39.1
Greece Manufacturing Purchasing Managers Index (PMI),01 Oct 2015,43.3
Greece Manufacturing Purchasing Managers Index (PMI),02 Nov 2015,47.3
Greece Manufacturing Purchasing Managers Index (PMI),01 Dec 2015,48.1
Greece Manufacturing Purchasing Managers Index (PMI),04 Jan 2016,50.2
Greece Manufacturing Purchasing Managers Index (PMI),01 Feb 2016,50
Greece Manufacturing Purchasing Managers Index (PMI),01 Mar 2016,48.4
Greece Manufacturing Purchasing Managers Index (PMI),01 Apr 2016,49
Greece Manufacturing Purchasing Managers Index (PMI),04 May 2016,49.7
Greece Manufacturing Purchasing Managers Index (PMI),01 Jun 2016,48.4
Greece Manufacturing Purchasing Managers Index (PMI),01 Jul 2016,50.4
Greece Manufacturing Purchasing Managers Index (PMI),01 Aug 2016,48.7
Greece Manufacturing Purchasing Managers Index (PMI),01 Sep 2016,50.4
Greece Manufacturing Purchasing Managers Index (PMI),03 Oct 2016,49.2
Greece Manufacturing Purchasing Managers Index (PMI),01 Nov 2016,48.6
Greece Manufacturing Purchasing Managers Index (PMI),01 Dec 2016,48.3
Greece Manufacturing Purchasing Managers Index (PMI),02 Jan 2017,49.3
Greece Manufacturing Purchasing Managers Index (PMI),01 Feb 2017,46.6
Greece Manufacturing Purchasing Managers Index (PMI),01 Mar 2017,47.7
Greece Manufacturing Purchasing Managers Index (PMI),03 Apr 2017,46.7
Greece Manufacturing Purchasing Managers Index (PMI),02 May 2017,48.2
Greece Manufacturing Purchasing Managers Index (PMI),01 Jun 2017,49.6
Greece Manufacturing Purchasing Managers Index (PMI),03 Jul 2017,50.5
Greece Manufacturing Purchasing Managers Index (PMI),01 Aug 2017,50.5
Greece Manufacturing Purchasing Managers Index (PMI),01 Sep 2017,52.2
Greece Manufacturing Purchasing Managers Index (PMI),02 Oct 2017,52.8
Greece Manufacturing Purchasing Managers Index (PMI),01 Nov 2017,52.1
Greece Manufacturing Purchasing Managers Index (PMI),01 Dec 2017,52.2
Greece Manufacturing Purchasing Managers Index (PMI),02 Jan 2018,53.1
Greece Manufacturing Purchasing Managers Index (PMI),01 Feb 2018,55.2
Greece Manufacturing Purchasing Managers Index (PMI),01 Mar 2018,56.1
Greece Manufacturing Purchasing Managers Index (PMI),02 Apr 2018,55
Greece Manufacturing Purchasing Managers Index (PMI),02 May 2018,52.9
Greece Manufacturing Purchasing Managers Index (PMI),01 Jun 2018,54.2
Greece Manufacturing Purchasing Managers Index (PMI),02 Jul 2018,53.5
Greece Manufacturing Purchasing Managers Index (PMI),01 Aug 2018,53.5
Greece Manufacturing Purchasing Managers Index (PMI),03 Sep 2018,53.9
Greece Manufacturing Purchasing Managers Index (PMI),01 Oct 2018,53.6
Greece Manufacturing Purchasing Managers Index (PMI),01 Nov 2018,53.1
Greece Manufacturing Purchasing Managers Index (PMI),03 Dec 2018,54
Greece Manufacturing Purchasing Managers Index (PMI),02 Jan 2019,53.8
Greece Manufacturing Purchasing Managers Index (PMI),01 Feb 2019,53.7
Greece Manufacturing Purchasing Managers Index (PMI),01 Mar 2019,54.2
Greece Manufacturing Purchasing Managers Index (PMI),01 Apr 2019,54.7
Greece Manufacturing Purchasing Managers Index (PMI),02 May 2019,56.6
Greece Manufacturing Purchasing Managers Index (PMI),03 Jun 2019,54.2
Greece Manufacturing Purchasing Managers Index (PMI),01 Jul 2019,52.4
Greece Manufacturing Purchasing Managers Index (PMI),01 Aug 2019,54.6
Greece Manufacturing Purchasing Managers Index (PMI),02 Sep 2019,54.9
Greece Manufacturing Purchasing Managers Index (PMI),01 Oct 2019,53.6
Greece Manufacturing Purchasing Managers Index (PMI),01 Nov 2019,53.5
Greece Manufacturing Purchasing Managers Index (PMI),02 Dec 2019,54.1
